Algorithm,Time_s,Altitude_m,Longitude_rad,Latitude_rad,Longitude_deg,Latitude_deg,Velocity_mps,FlightPath_rad,FlightPath_deg,Azimuth_rad,Azimuth_deg,HeatLoad_Jm2,PositionX_km,PositionY_km,PositionZ_km,ReferenceAltitude_m,ReferenceLongitude_rad,ReferenceLatitude_rad,ReferenceLongitude_deg,ReferenceLatitude_deg,ReferenceVelocity_mps,ReferenceFlightPath_rad,ReferenceFlightPath_deg,ReferenceAzimuth_rad,ReferenceAzimuth_deg,ReferencePositionX_km,ReferencePositionY_km,ReferencePositionZ_km,PositionErrorX_km,PositionErrorY_km,PositionErrorZ_km,PositionErrorNorm_km,AtmosphericDensity_kgm3,BankAngle_rad,BankAngle_deg,AngleOfAttack_rad,AngleOfAttack_deg,ReferenceBankAngle_rad,ReferenceBankAngle_deg,ReferenceAngleOfAttack_rad,ReferenceAngleOfAttack_deg,HeatRate_Wm2
MPg,0.5,124936.98931288009,0.0005535000325306507,3.389210215833087e-20,0.031713215824360055,1.9418744124985868e-18,7200.082464294898,-0.01755423230168467,-1.0057834234787524,1.5707963267948966,90.0,0.018981364464184077,6503.072993164598,3.5994514808445364,2.2040284798897637e-16,124936.8806704609,0.0005535032515959082,3.38922993335306e-20,0.03171340026321329,1.9418857098053564e-18,7200.0825932629305,-0.017554235214296096,-1.0057835903590946,1.5707963267948966,90.0,6503.07288451061,3.5994723545269474,2.2040412655174774e-16,0.00010865398871828802,-2.087368241099341e-5,-1.2785627713746157e-21,0.000110640859910744,9.426990413208834e-9,9.851276720122028e-14,5.644365788784725e-12,2.737463713134429e-5,0.001568451173328139,4.925680675163345e-13,2.822207139160095e-11,0.0001368906281326182,0.007843255246893837,0.04752513953650296
MPg,0.5,124936.98931288009,0.0005535000325306507,3.389210215833087e-20,0.031713215824360055,1.9418744124985868e-18,7200.082464294898,-0.01755423230168467,-1.0057834234787524,1.5707963267948966,90.0,0.018981364464184077,6503.072993164598,3.5994514808445364,2.2040284798897637e-16,124936.8806704609,0.0005535032515959082,3.38922993335306e-20,0.03171340026321329,1.9418857098053564e-18,7200.0825932629305,-0.017554235214296096,-1.0057835903590946,1.5707963267948966,90.0,6503.07288451061,3.5994723545269474,2.2040412655174774e-16,0.00010865398871828802,-2.087368241099341e-5,-1.2785627713746157e-21,0.000110640859910744,9.426990413208834e-9,9.851276720122028e-14,5.644365788784725e-12,2.737463713134429e-5,0.001568451173328139,4.925680675163345e-13,2.822207139160095e-11,0.0001368906281326182,0.007843255246893837,0.04752513953650296
MPg,0.6,124924.34348895779,0.0006642013276677921,4.0670601495889204e-20,0.03805593282235036,2.330253815972904e-18,7200.099013366114,-0.017574419839942134,-1.006940084219664,1.5707963267948966,90.0,0.023738640563104204,6503.059909032672,4.3193416606612,2.6448341640436123e-16,124924.2568045531,0.0006642039019150897,4.067075920023672e-20,0.03805608031585594,2.3302628517664275e-18,7200.099111915516,-0.017574423753166656,-1.0069403084309134,1.5707963267948966,90.0,6503.059822337167,4.319358343569482,2.6448443843988675e-16,8.669550516060553e-5,-1.6682908281495656e-5,-1.0220355255160542e-21,8.828606936420591e-5,9.449718718767181e-9,9.851276720122028e-14,5.644365788784725e-12,2.737463713134429e-5,0.001568451173328139,5.910816810196014e-13,3.386648566992114e-11,0.00016426875375914182,0.009411906296272603,0.047621004231384524
MPg,0.6,124924.34348895779,0.0006642013276677921,4.0670601495889204e-20,0.03805593282235036,2.330253815972904e-18,7200.099013366114,-0.017574419839942134,-1.006940084219664,1.5707963267948966,90.0,0.023738640563104204,6503.059909032672,4.3193416606612,2.6448341640436123e-16,124924.2568045531,0.0006642039019150897,4.067075920023672e-20,0.03805608031585594,2.3302628517664275e-18,7200.099111915516,-0.017574423753166656,-1.0069403084309134,1.5707963267948966,90.0,6503.059822337167,4.319358343569482,2.6448443843988675e-16,8.669550516060553e-5,-1.6682908281495656e-5,-1.0220355255160542e-21,8.828606936420591e-5,9.449718718767181e-9,9.851276720122028e-14,5.644365788784725e-12,2.737463713134429e-5,0.001568451173328139,5.910816810196014e-13,3.386648566992114e-11,0.00016426875375914182,0.009411906296272603,0.047621004231384524
MPg,0.7,124911.68310304928,0.0007749030535082407,4.7449127206418865e-20,0.044398674497822394,2.718634730507171e-18,7200.115581520087,-0.01759460711168344,-1.0080967296903245,1.5707963267948966,90.0,0.02850071626020557,6503.046730644905,5.03923177732736,3.0856398419409127e-16,124911.63293864527,0.0007749045522342713,4.7449219066942835e-20,0.044398760368498595,2.7186399937274985e-18,7200.115630568102,-0.017594612292037216,-1.0080970265027323,1.5707963267948966,90.0,6503.046680472964,5.0392414847401525,3.0856457918728886e-16,5.0171941438748036e-5,-9.707412792714365e-6,-5.949931975945935e-22,5.1102422358057714e-5,9.461132064146958e-9,6.89595294205791e-13,3.9510899930074135e-11,0.00019164319277471464,0.010980346118403182,6.895952945228683e-13,3.951089994824133e-11,0.00019164687938566548,0.01098055734565137,0.04766912949537873
MPg,0.7,124911.68310304928,0.0007749030535082407,4.7449127206418865e-20,0.044398674497822394,2.718634730507171e-18,7200.115581520087,-0.01759460711168344,-1.0080967296903245,1.5707963267948966,90.0,0.02850071626020557,6503.046730644905,5.03923177732736,3.0856398419409127e-16,124911.63293864527,0.0007749045522342713,4.7449219066942835e-20,0.044398760368498595,2.7186399937274985e-18,7200.115630568102,-0.017594612292037216,-1.0080970265027323,1.5707963267948966,90.0,6503.046680472964,5.0392414847401525,3.0856457918728886e-16,5.0171941438748036e-5,-9.707412792714365e-6,-5.949931975945935e-22,5.1102422358057714e-5,9.461132064146958e-9,6.89595294205791e-13,3.9510899930074135e-11,0.00019164319277471464,0.010980346118403182,6.895952945228683e-13,3.951089994824133e-11,0.00019164687938566548,0.01098055734565137,0.04766912949537873
MPg,0.7,124911.68310304928,0.0007749030535082407,4.7449127206418865e-20,0.044398674497822394,2.718634730507171e-18,7200.115581520087,-0.01759460711168344,-1.0080967296903245,1.5707963267948966,90.0,0.02850071626020557,6503.046730644905,5.03923177732736,3.0856398419409127e-16,124911.63293864527,0.0007749045522342713,4.7449219066942835e-20,0.044398760368498595,2.7186399937274985e-18,7200.115630568102,-0.017594612292037216,-1.0080970265027323,1.5707963267948966,90.0,6503.046680472964,5.0392414847401525,3.0856457918728886e-16,5.0171941438748036e-5,-9.707412792714365e-6,-5.949931975945935e-22,5.1102422358057714e-5,9.461132064146958e-9,6.89595294205791e-13,3.9510899930074135e-11,0.00019164319277471464,0.010980346118403182,6.895952945228683e-13,3.951089994824133e-11,0.00019164687938566548,0.01098055734565137,0.04766912949537873
MPg,0.7,124911.68310304928,0.0007749030535082407,4.7449127206418865e-20,0.044398674497822394,2.718634730507171e-18,7200.115581520087,-0.01759460711168344,-1.0080967296903245,1.5707963267948966,90.0,0.02850071626020557,6503.046730644905,5.03923177732736,3.0856398419409127e-16,124911.63293864527,0.0007749045522342713,4.7449219066942835e-20,0.044398760368498595,2.7186399937274985e-18,7200.115630568102,-0.017594612292037216,-1.0080970265027323,1.5707963267948966,90.0,6503.046680472964,5.0392414847401525,3.0856457918728886e-16,5.0171941438748036e-5,-9.707412792714365e-6,-5.949931975945935e-22,5.1102422358057714e-5,9.461132064146958e-9,6.89595294205791e-13,3.9510899930074135e-11,0.00019164319277471464,0.010980346118403182,6.895952945228683e-13,3.951089994824133e-11,0.00019164687938566548,0.01098055734565137,0.04766912949537873
MPg,0.7999999999999999,124899.00815525216,0.0008856052105502166,5.422767932042704e-20,0.05074144087932206,3.1070171578493218e-18,7200.132168760615,-0.017614794114061957,-1.009253359727634,1.5707963267948966,90.0,0.03326760443026791,6503.0334580009385,5.7591218204079695,3.5264455125943297e-16,124899.007201878,0.0008856052580110129,5.422768233018603e-20,0.050741443598625376,3.107017330295809e-18,7200.132151672104,-0.017614800796668276,-1.0092537426127723,1.5707963267948968,90.00000000000001,6503.033457047293,5.759122128202804,3.526445707803048e-16,9.536452125757933e-7,-3.0779483406462305e-7,-1.9520871816370192e-23,1.0020862494544064e-6,9.472578358292769e-9,6.895952942057917e-13,3.9510899930074174e-11,0.00019164319277471483,0.010980346118403192,7.878636481350996e-13,4.514126186992134e-11,0.00021892443930737466,0.012543446404580511,0.04771738392433004
MPg,0.7999999999999999,124899.00815525216,0.0008856052105502166,5.422767932042704e-20,0.05074144087932206,3.1070171578493218e-18,7200.132168760615,-0.017614794114061957,-1.009253359727634,1.5707963267948966,90.0,0.03326760443026791,6503.0334580009385,5.7591218204079695,3.5264455125943297e-16,124899.007201878,0.0008856052580110129,5.422768233018603e-20,0.050741443598625376,3.107017330295809e-18,7200.132151672104,-0.017614800796668276,-1.0092537426127723,1.5707963267948968,90.00000000000001,6503.033457047293,5.759122128202804,3.526445707803048e-16,9.536452125757933e-7,-3.0779483406462305e-7,-1.9520871816370192e-23,1.0020862494544064e-6,9.472578358292769e-9,6.895952942057917e-13,3.9510899930074174e-11,0.00019164319277471483,0.010980346118403192,7.878636481350996e-13,4.514126186992134e-11,0.00021892443930737466,0.012543446404580511,0.04771738392433004
MPg,0.8999999999999999,124886.31864566417,0.000996307799291945,6.100625786842122e-20,0.05708423199539556,3.495401099747306e-18,7200.148775083795,-0.017634980849314884,-1.0104099744597748,1.5707963267948966,90.0,0.03803931798966828,6503.020091100413,6.479011779467858,3.967251175016538e-16,124886.26706749141,0.0009963093548563961,6.100635328180106e-20,0.057084321122673365,3.49540656653128e-18,7200.148822672997,-0.01763498720765335,-1.0104103387657337,1.5707963267948968,90.00000000000001,6503.020039512188,6.47902184394693,3.9672573483049146e-16,5.1588224778242875e-5,-1.0064479071481003e-5,-6.173288376813827e-22,5.256080930456447e-5,9.484057717205717e-9,6.895952942057917e-13,3.9510899930074174e-11,0.00019164319277471483,0.010980346118403192,8.711350721028014e-13,4.991236301731518e-11,0.00024005269861010877,0.013754006491085196,0.04776576793575183
MPg,0.8999999999999999,124886.31864566417,0.000996307799291945,6.100625786842122e-20,0.05708423199539556,3.495401099747306e-18,7200.148775083795,-0.017634980849314884,-1.0104099744597748,1.5707963267948966,90.0,0.03803931798966828,6503.020091100413,6.479011779467858,3.967251175016538e-16,124886.26706749141,0.0009963093548563961,6.100635328180106e-20,0.057084321122673365,3.49540656653128e-18,7200.148822672997,-0.01763498720765335,-1.0104103387657337,1.5707963267948968,90.00000000000001,6503.020039512188,6.47902184394693,3.9672573483049146e-16,5.1588224778242875e-5,-1.0064479071481003e-5,-6.173288376813827e-22,5.256080930456447e-5,9.484057717205717e-9,6.895952942057917e-13,3.9510899930074174e-11,0.00019164319277471483,0.010980346118403192,8.711350721028014e-13,4.991236301731518e-11,0.00024005269861010877,0.013754006491085196,0.04776576793575183
MPg,0.9999999999999999,124873.61457438221,0.001107010820231624,6.778486288090725e-20,0.06342704787458754,3.88378655794898e-18,7200.165400489574,-0.017655167317139134,-1.0115665738693809,1.5707963267948966,90.0,0.042815869896528906,6503.006629942968,7.19890164407152,4.408056828220089e-16,124873.5269331048,0.0011070134517017793,6.778502423341608e-20,0.06342719864672135,3.88379580276675e-18,7200.1654936738905,-0.017655173618638425,-1.0115669349186949,1.5707963267948966,90.0,6503.006542282801,7.198918659519332,4.4080672615832037e-16,8.76601670825039e-5,-1.7015447812518403e-5,-1.043336311489838e-21,8.929630651484437e-5,9.495570257345945e-9,6.895952942057917e-13,3.9510899930074174e-11,0.00019164319277471483,0.010980346118403192,9.544064960705031e-13,5.468346416470902e-11,0.00026118095791284287,0.014964566577589879,0.04781428194929892
MPg,0.9999999999999999,124873.61457438221,0.001107010820231624,6.778486288090725e-20,0.06342704787458754,3.88378655794898e-18,7200.165400489574,-0.017655167317139134,-1.0115665738693809,1.5707963267948966,90.0,0.042815869896528906,6503.006629942968,7.19890164407152,4.408056828220089e-16,124873.5269331048,0.0011070134517017793,6.778502423341608e-20,0.06342719864672135,3.88379580276675e-18,7200.1654936738905,-0.017655173618638425,-1.0115669349186949,1.5707963267948966,90.0,6503.006542282801,7.198918659519332,4.4080672615832037e-16,8.76601670825039e-5,-1.7015447812518403e-5,-1.043336311489838e-21,8.929630651484437e-5,9.495570257345945e-9,6.895952942057917e-13,3.9510899930074174e-11,0.00019164319277471483,0.010980346118403192,9.544064960705031e-13,5.468346416470902e-11,0.00026118095791284287,0.014964566577589879,0.04781428194929892
MPg,1.0999999999999999,124860.89594150332,0.0012177142738674573,7.456349438839127e-20,0.06976988854544297,4.272173534202217e-18,7200.182044977897,-0.017675353517231648,-1.0127231579390885,1.5707963267948966,90.0,0.04759727315093706,6502.9930745282445,7.918791403783333,4.848862471217545e-16,124860.78679871821,0.0012177175485471622,7.456369518503111e-20,0.06977007617076933,4.2721850390022206e-18,7200.182164674785,-0.0176753600296235,-1.0127235310716562,1.5707963267948966,90.0,6502.99296535961,7.918812566097722,4.848875447637916e-16,0.00010916863448073855,-2.1162314389755466e-5,-1.29764203713061e-21,0.00011120087366886983,9.507116095801523e-9,6.895952942057917e-13,3.9510899930074174e-11,0.00019164319277471483,0.010980346118403192,1.0376779200382048e-12,5.945456531210285e-11,0.00028230921721557697,0.016175126664094562,0.047862926386130655
MPg,1.0999999999999999,124860.89594150332,0.0012177142738674573,7.456349438839127e-20,0.06976988854544297,4.272173534202217e-18,7200.182044977897,-0.017675353517231648,-1.0127231579390885,1.5707963267948966,90.0,0.04759727315093706,6502.9930745282445,7.918791403783333,4.848862471217545e-16,124860.78679871821,0.0012177175485471622,7.456369518503111e-20,0.06977007617076933,4.2721850390022206e-18,7200.182164674785,-0.0176753600296235,-1.0127235310716562,1.5707963267948966,90.0,6502.99296535961,7.918812566097722,4.848875447637916e-16,0.00010916863448073855,-2.1162314389755466e-5,-1.29764203713061e-21,0.00011120087366886983,9.507116095801523e-9,6.895952942057917e-13,3.9510899930074174e-11,0.00019164319277471483,0.010980346118403192,1.0376779200382048e-12,5.945456531210285e-11,0.00028230921721557697,0.016175126664094562,0.047862926386130655
MPg,1.2,124848.16274712463,0.0013284181606976531,8.134215242137977e-20,0.0761127540365071,4.660562030254911e-18,7200.198708548711,-0.017695539449289387,-1.013879726651535,1.5707963267948966,90.0,0.05238354079509548,6502.979424855886,8.63868104816754,5.289668103021477e-16,124848.0466643316,0.0013284216453925456,8.134236613664614e-20,0.07611295369481733,4.660574275237691e-18,7200.198835675677,-0.017695546440608573,-1.0138801272246176,1.5707963267948966,90.0,6502.9793087430935,8.638703554859877,5.28968190646905e-16,0.00011611279205681058,-2.2506692337387335e-5,-1.3803447573092812e-21,0.00011827396873022373,9.51869535014901e-9,6.895952942057917e-13,3.9510899930074174e-11,0.00019164319277471483,0.010980346118403192,1.1209493440059064e-12,6.422566645949668e-11,0.000303437476518311,0.017385686750599243,0.0479117016696146
MPg,1.2,124848.16274712463,0.0013284181606976531,8.134215242137977e-20,0.0761127540365071,4.660562030254911e-18,7200.198708548711,-0.017695539449289387,-1.013879726651535,1.5707963267948966,90.0,0.05238354079509548,6502.979424855886,8.63868104816754,5.289668103021477e-16,124848.0466643316,0.0013284216453925456,8.134236613664614e-20,0.07611295369481733,4.660574275237691e-18,7200.198835675677,-0.017695546440608573,-1.0138801272246176,1.5707963267948966,90.0,6502.9793087430935,8.638703554859877,5.28968190646905e-16,0.00011611279205681058,-2.2506692337387335e-5,-1.3803447573092812e-21,0.00011827396873022373,9.51869535014901e-9,6.895952942057917e-13,3.9510899930074174e-11,0.00019164319277471483,0.010980346118403192,1.1209493440059064e-12,6.422566645949668e-11,0.000303437476518311,0.017385686750599243,0.0479117016696146
MPg,1.3,124835.4149913434,0.0014391224812204252,8.812083701037954e-20,0.08245564437632544,5.0489520478549705e-18,7200.215391201962,-0.017715725113009347,-1.0150362799893589,1.5707963267948966,90.0,0.057174685913543195,6502.965680925534,9.358570566788268,5.730473722644464e-16,124835.30652994502,0.0014391257422379288,8.812103708826118e-20,0.08245583121886531,5.048963511473162e-18,7200.215506676572,-0.017715732851593648,-1.0150367233775788,1.5707963267948966,90.0,6502.965572433729,9.358591616983642,5.730486638076607e-16,0.00010849180489458377,-2.105019537346209e-5,-1.2915432142383965e-21,0.00011051507795113458,9.51869535014901e-9,6.895952942057917e-13,3.9510899930074174e-11,0.00019164319277471483,0.010980346118403192,1.2042207679736081e-12,6.899676760689052e-11,0.0003245657358210452,0.018596246837103928,0.0479117016696146
MPg,1.3,124835.4149913434,0.0014391224812204252,8.812083701037954e-20,0.08245564437632544,5.0489520478549705e-18,7200.215391201962,-0.017715725113009347,-1.0150362799893589,1.5707963267948966,90.0,0.057174685913543195,6502.965680925534,9.358570566788268,5.730473722644464e-16,124835.30652994502,0.0014391257422379288,8.812103708826118e-20,0.08245583121886531,5.048963511473162e-18,7200.215506676572,-0.017715732851593648,-1.0150367233775788,1.5707963267948966,90.0,6502.965572433729,9.358591616983642,5.730486638076607e-16,0.00010849180489458377,-2.105019537346209e-5,-1.2915432142383965e-21,0.00011051507795113458,9.51869535014901e-9,6.895952942057917e-13,3.9510899930074174e-11,0.00019164319277471483,0.010980346118403192,1.2042207679736081e-12,6.899676760689052e-11,0.0003245657358210452,0.018596246837103928,0.0479117016696146
MPg,1.3,124835.4149913434,0.0014391224812204252,8.812083701037954e-20,0.08245564437632544,5.0489520478549705e-18,7200.215391201962,-0.017715725113009347,-1.0150362799893589,1.5707963267948966,90.0,0.057174685913543195,6502.965680925534,9.358570566788268,5.730473722644464e-16,124835.30652994502,0.0014391257422379288,8.812103708826118e-20,0.08245583121886531,5.048963511473162e-18,7200.215506676572,-0.017715732851593648,-1.0150367233775788,1.5707963267948966,90.0,6502.965572433729,9.358591616983642,5.730486638076607e-16,0.00010849180489458377,-2.105019537346209e-5,-1.2915432142383965e-21,0.00011051507795113458,9.51869535014901e-9,6.895952942057917e-13,3.9510899930074174e-11,0.00019164319277471483,0.010980346118403192,1.2042207679736081e-12,6.899676760689052e-11,0.0003245657358210452,0.018596246837103928,0.0479117016696146
